name,version,licenses
github.com/rjeczalik/notify,['v0.9.3-0.20201210012515-e2a77dcc14cf'],['[]']
github.com/russross/blackfriday,['v1.5.2' 'v1.6.0'],['[]']
github.com/ryanuber/go-glob,['v1.0.0'],['[]']
github.com/sabhiram/go-gitignore,['v0.0.0-20201211074657-223ce5d391b0'],['[]']
github.com/sayboras/dockerclient,['v1.0.0'],['[]']
github.com/scaleway/scaleway-sdk-go,['v1.0.0-beta.7'],['[]']
github.com/segmentio/encoding,['v0.2.7'],['[]']
github.com/segmentio/textio,['v1.2.0'],['[]']
github.com/sergi/go-diff,['v1.2.0' 'v1.1.0'],['[]']
github.com/shirou/gopsutil,['v3.21.1+incompatible'],['[]']
github.com/shirou/gopsutil/v3,['v3.22.6'],['[]']
github.com/shurcooL/sanitized_anchor_name,['v1.0.0'],['[]']
github.com/src-d/gcfg,['v1.4.0'],['[]']
github.com/stoewer/go-strcase,['v1.0.2'],['[]']
github.com/tektoncd/pipeline,['v0.5.1-0.20190731183258-9d7e37e85bf8'],['[]']
github.com/tencentcloud/tencentcloud-sdk-go,['v3.0.233+incompatible'],['[]']
github.com/tklauser/go-sysconf,['v0.3.10'],['[]']
github.com/tklauser/numcpus,['v0.4.0'],['[]']
github.com/ucloud/ucloud-sdk-go,['v0.20.2'],['[]']
github.com/ufilesdk-dev/ufile-gosdk,['v1.0.1'],['[]']
github.com/ugorji/go/codec,['v1.2.6'],['[]']
github.com/vektah/gqlparser/v2,['v2.4.6'],['[]']
github.com/veraison/go-cose,['v1.0.0-rc.1'],['[]']
github.com/vmihailenco/msgpack,['v4.0.4+incompatible'],['[]']
github.com/vmware/govmomi,['v0.26.1'],['[]']
github.com/x448/float16,['v0.8.4'],['[]']
github.com/xanzy/go-cloudstack,['v2.4.1+incompatible'],['[]']
github.com/xanzy/ssh-agent,['v0.3.0'],['[]']
github.com/xdg-go/pbkdf2,['v1.0.0'],['[]']
github.com/xdg-go/scram,['v1.1.1'],['[]']
github.com/xdg-go/stringprep,['v1.0.3'],['[]']
github.com/xeipuuv/gojsonpointer,['v0.0.0-20190905194746-02993c407bfb'],['[]']
github.com/xeipuuv/gojsonreference,['v0.0.0-20180127040603-bd5ef7bd5415'],['[]']
github.com/xlab/treeprint,['v0.0.0-20181112141820-a009c3971eca'],['[]']
github.com/yandex-cloud/go-genproto,['v0.0.0-20210824140926-1bca7bc0c005'],['[]']
github.com/yandex-cloud/go-sdk,['v0.0.0-20210824141121-182aedd44a25'],['[]']
github.com/yashtewari/glob-intersection,['v0.1.0'],['[]']
github.com/youmark/pkcs8,['v0.0.0-20181117223130-1be2e3e5546d'],['[]']
github.com/zalando/go-keyring,['v0.1.1'],['[]']
github.com/zclconf/go-cty,['v1.9.1' 'v1.4.0'],['[]']
github.com/zclconf/go-cty-yaml,['v1.0.1'],['[]']
glob,['7.1.5' '7.1.6' '7.2.0' '7.1.2'],['[]' '[ISC]']
glob-parent,['5.1.1' '3.1.0' '5.0.0'],['[]']
glob-to-regexp,['0.3.0'],['[]']
globals,['12.3.0'],['[]']
globby,['8.0.2' '10.0.1' '11.0.1'],['[]']
go.lsp.dev/jsonrpc2,['v0.9.0'],['[]']
go.lsp.dev/pkg,['v0.0.0-20210323044036-f7deec69b52e'],['[]']
go.lsp.dev/protocol,['v0.11.2'],['[]']
go.lsp.dev/uri,['v0.3.0'],['[]']
go.opentelemetry.io/otel,['v0.20.0' 'v1.8.0'],['[]']
go.opentelemetry.io/otel/exporters/stdout,['v0.20.0'],['[]']
go.opentelemetry.io/otel/exporters/trace/jaeger,['v0.20.0'],['[]']
go.opentelemetry.io/otel/metric,['v0.20.0'],['[]']
go.opentelemetry.io/otel/sdk,['v0.20.0' 'v1.8.0'],['[]']
go.opentelemetry.io/otel/sdk/export/metric,['v0.20.0'],['[]']
go.opentelemetry.io/otel/sdk/metric,['v0.20.0'],['[]']
go.opentelemetry.io/otel/trace,['v0.20.0' 'v1.8.0'],['[]']
go.uber.org/automaxprocs,['v1.4.1-0.20220314153950-975e177ad84f'],['[]']
golang.org/x/mobile,['v0.0.0-20210901025245-1fde1d6c3ca1'],['[]']
golang.org/x/tools,['v0.1.10'],['[]']
gomodules.xyz/jsonpatch/v2,['v2.2.0'],['[]']
google-api-client,['1.25.0'],['[]']
google-api-services-storage,['v1-rev171-1.25.0'],['[]']
google-api-services-storage-v1-rev171,['1.25.0'],['[]']
google-chrome-stable,['105.0.5195.102-1'],['[]']
google-compute-engine,['20220211.00-0ubuntu1~20.04.0'],['[Apache-2.0 GPL GPL-2+]']
google-compute-engine-oslogin,['20210907.00-0ubuntu1~20.04.0'],['[Apache-2.0 Expat]']
google-crc32c,['1.3.0'],['[Apache 2.0]']
google-guest-agent,['20220622.00-0ubuntu2~20.04.0'],['[Apache-2 Apache-2.0 BSD-3-clause Expat Zlib]']
google-http-client,['1.25.0'],['[]']
google-http-client-jackson2,['1.25.0'],['[]']
google-oauth-client,['1.25.0'],['[]']
google-osconfig-agent,['20210608.1-0ubuntu1~20.04.0'],['[Apache-2.0 BSD-3-clause Expat]']
gopkg.in/src-d/go-billy.v4,['v4.3.2'],['[]']
gopkg.in/src-d/go-git.v4,['v4.13.1'],['[]']
gopkg.in/warnings.v0,['v0.1.2'],['[]']
got,['8.3.2' '9.6.0'],['[MIT]']
gpars,['1.2.1'],['[]']
graceful-fs,['4.2.3' '4.2.4'],['[ISC]']
gradle,['build-operations-7.5.1' 'build-profile-7.5.1' 'build-option-7.5.1' 'build-cache-packaging-7.5.1' 'build-cache-http-7.5.1' 'build-init-7.5.1' 'build-events-7.5.1' 'build-cache-7.5.1' 'build-cache-base-7.5.1'],['[]']
gradle-antlr,['7.5.1'],['[]']
gradle-api-metadata,['7.5.1'],['[]']
gradle-base-annotations,['7.5.1'],['[]']
gradle-base-services,['7.5.1'],['[]']
gradle-base-services-groovy,['7.5.1'],['[]']
gradle-bootstrap,['7.5.1'],['[]']
gradle-cli,['7.5.1'],['[]']
gradle-code-quality,['7.5.1'],['[]']
gradle-composite,['builds-7.5.1'],['[]']
gradle-configuration-cache,['7.5.1'],['[]']
gradle-core,['7.5.1'],['[]']
gradle-core-api,['7.5.1'],['[]']
gradle-dependency-management,['7.5.1'],['[]']
gradle-diagnostics,['7.5.1'],['[]']
gradle-ear,['7.5.1'],['[]']
gradle-enterprise,['7.5.1'],['[]']
gradle-enterprise-logging,['7.5.1'],['[]']
gradle-enterprise-operations,['7.5.1'],['[]']
gradle-enterprise-workers,['7.5.1'],['[]']
gradle-execution,['7.5.1'],['[]']
gradle-file-collections,['7.5.1'],['[]']
gradle-file-temp,['7.5.1'],['[]']
gradle-file-watching,['7.5.1'],['[]']
gradle-files,['7.5.1'],['[]']
gradle-functional,['7.5.1'],['[]']
gradle-hashing,['7.5.1'],['[]']
gradle-ide,['7.5.1'],['[]']
gradle-ide-native,['7.5.1'],['[]']
gradle-installation-beacon,['7.5.1'],['[]']
gradle-ivy,['7.5.1'],['[]']
gradle-jacoco,['7.5.1'],['[]']
gradle-java-compiler-plugin,['7.5.1'],['[]']
gradle-jvm-services,['7.5.1'],['[]']
gradle-kotlin-dsl,['7.5.1'],['[]']
gradle-kotlin-dsl-provider-plugins,['7.5.1'],['[]']
gradle-kotlin-dsl-tooling,['builders-7.5.1'],['[]']
gradle-kotlin-dsl-tooling-models,['7.5.1'],['[]']
gradle-language-groovy,['7.5.1'],['[]']
gradle-language-java,['7.5.1'],['[]']
gradle-language-jvm,['7.5.1'],['[]']
gradle-language-native,['7.5.1'],['[]']
gradle-launcher,['7.5.1'],['[]']
gradle-logging,['7.5.1'],['[]']
gradle-logging-api,['7.5.1'],['[]']
gradle-maven,['7.5.1'],['[]']
gradle-messaging,['7.5.1'],['[]']
gradle-model-core,['7.5.1'],['[]']
gradle-model-groovy,['7.5.1'],['[]']
gradle-native,['7.5.1'],['[]']
gradle-normalization-java,['7.5.1'],['[]']
gradle-persistent-cache,['7.5.1'],['[]']
gradle-platform-base,['7.5.1'],['[]']
gradle-platform-jvm,['7.5.1'],['[]']
gradle-platform-native,['7.5.1'],['[]']
gradle-plugin-development,['7.5.1'],['[]']
gradle-plugin-use,['7.5.1'],['[]']
gradle-plugins,['7.5.1'],['[]']
gradle-problems,['7.5.1'],['[]']
gradle-process-services,['7.5.1'],['[]']
gradle-publish,['7.5.1'],['[]']
gradle-reporting,['7.5.1'],['[]']
gradle-resources,['7.5.1'],['[]']
gradle-resources-gcs,['7.5.1'],['[]']
gradle-resources-http,['7.5.1'],['[]']
gradle-resources-s3,['7.5.1'],['[]']
gradle-resources-sftp,['7.5.1'],['[]']
gradle-runtime-api-info,['7.5.1'],['[]']
gradle-scala,['7.5.1'],['[]']
gradle-security,['7.5.1'],['[]']
gradle-signing,['7.5.1'],['[]']
gradle-snapshots,['7.5.1'],['[]']
gradle-test-kit,['7.5.1'],['[]']
gradle-testing-base,['7.5.1'],['[]']
gradle-testing-junit-platform,['7.5.1'],['[]']
gradle-testing-jvm,['7.5.1'],['[]']
gradle-testing-native,['7.5.1'],['[]']
gradle-tooling-api,['7.5.1' 'builders-7.5.1'],['[]']
gradle-tooling-native,['7.5.1'],['[]']
gradle-version-control,['7.5.1'],['[]']
gradle-worker-processes,['7.5.1'],['[]']
gradle-worker-services,['7.5.1'],['[]']
gradle-workers,['7.5.1'],['[]']
gradle-wrapper,[nan '7.5.1'],['[]']
gradle-wrapper-shared,['7.5.1'],['[]']
groovy,['4.0.3-grooid' '3.0.10' '4.0.3'],['[]']
groovy-ant,['3.0.10' '4.0.3'],['[]']
groovy-astbuilder,['3.0.10' '4.0.3'],['[]']
groovy-cli-commons,['4.0.3'],['[]']
groovy-cli-picocli,['4.0.3'],['[]']
groovy-console,['3.0.10' '4.0.3'],['[]']
groovy-contracts,['4.0.3'],['[]']
groovy-datetime,['3.0.10' '4.0.3'],['[]']
groovy-dateutil,['3.0.10' '4.0.3'],['[]']
groovy-docgenerator,['3.0.10' '4.0.3'],['[]']
groovy-ginq,['4.0.3'],['[]']
groovy-groovydoc,['3.0.10' '4.0.3'],['[]']
groovy-groovysh,['4.0.3'],['[]']
groovy-jmx,['4.0.3'],['[]']
groovy-json,['3.0.10' '4.0.3'],['[]']
groovy-jsr223,['4.0.3'],['[]']
groovy-macro,['4.0.3'],['[]']
groovy-macro-library,['4.0.3'],['[]']
groovy-nio,['3.0.10' '4.0.3'],['[]']
groovy-servlet,['4.0.3'],['[]']
groovy-sql,['3.0.10' '4.0.3'],['[]']
groovy-swing,['3.0.10' '4.0.3'],['[]']
groovy-templates,['3.0.10' '4.0.3'],['[]']
groovy-test,['4.0.3-grooid' '3.0.10' '4.0.3'],['[]']
groovy-test-junit5,['4.0.3'],['[]']
groovy-testng,['4.0.3'],['[]']
groovy-toml,['4.0.3'],['[]']
groovy-typecheckers,['4.0.3'],['[]']
groovy-xml,['3.0.10' '4.0.3'],['[]']
groovy-yaml,['4.0.3'],['[]']
growl,['1.10.5'],['[]']
growly,['1.3.0'],['[MIT]']
grpcio,['1.44.0'],['[Apache License 2.0]']
grub-common,['2.04-1ubuntu26.15'],['[CC-BY-SA-3.0 Expat GPL-3 GPL-3+]']
grub-efi-amd64-bin,['2.04-1ubuntu44.2'],['[CC-BY-SA-3.0 Expat GPL-3 GPL-3+]']
grub-efi-amd64-signed,['1.167.2+2.04-1ubuntu44.2'],['[GPL-3 GPL-3+]']
grub-gfxpayload-lists,['0.7'],['[GPL-3 GPL-3+]']
grub-pc,['2.04-1ubuntu26.15'],['[CC-BY-SA-3.0 Expat GPL-3 GPL-3+]']
grub-pc-bin,['2.04-1ubuntu26.15'],['[CC-BY-SA-3.0 Expat GPL-3 GPL-3+]']
grub2-common,['2.04-1ubuntu26.15'],['[CC-BY-SA-3.0 Expat GPL-3 GPL-3+]']
gson,['2.8.9'],['[]']
gtk-update-icon-cache,['3.24.20-0ubuntu1.1'],['[Apache-2.0 Expat LGPL-2 LGPL-2+ LGPL-2.1 LGPL-2.1+ SWL X11R5-permissive check-gdk-cairo-permissive other]']
hamcrest-core,['1.3'],['[]']
has,['1.0.3'],['[]']
has-ansi,['2.0.0'],['[MIT]']
has-bigints,['1.0.2'],['[]']
has-flag,['2.0.0' '3.0.0' '4.0.0'],['[]' '[MIT]']
has-property-descriptors,['1.0.0'],['[]']
has-symbol-support-x,['1.4.2'],['[MIT]']
has-symbols,['1.0.3' '1.0.0' '1.0.2'],['[]']
has-to-string-tag-x,['1.4.1'],['[MIT]']
has-tostringtag,['1.0.0'],['[]']
has-unicode,['2.0.1'],['[]']
has-value,['0.3.1' '1.0.0'],['[]']
has-values,['0.1.4' '1.0.0'],['[]']
haveged,['1.9.1-6ubuntu1'],['[GPL-3 GPL-3+ permissive-mconf permissive-nist public-domain]']
he,['1.1.1'],['[]']
helix-cli,['2022.1-2305383~focal'],['[GPL-2 GPL-2+ http://www.perforce.com/purchase/pricing-licensing]']
helix-cli-base,['2022.1-2305383~focal'],['[GPL-2 GPL-2+ http://www.perforce.com/purchase/pricing-licensing]']
helix-p4d,['2022.1-2305383~focal'],['[GPL-2 GPL-2+ http://www.perforce.com/purchase/pricing-licensing]']
helix-p4d-base,['2022.1-2305383~focal'],['[GPL-2 GPL-2+ http://www.perforce.com/purchase/pricing-licensing]']
helix-p4d-base-22.1,['2022.1-2305383~focal'],['[GPL-2 GPL-2+ http://www.perforce.com/purchase/pricing-licensing]']
helix-p4dctl,['2022.1-2305383~focal'],['[Perforce]']
here,['0.0.2'],['[MIT]']
heroku-cli-util,['8.0.12' '8.0.11'],['[ISC]']
heroku-client,['3.1.0'],['[MIT]']
heroku-exec-util,['0.7.5'],['[ISC]']
hicolor-icon-theme,['0.17-2'],['[GPL-2 GPL-2+]']
hooke,['1.3.0'],['[]']
hosted-git-info,['4.0.2' '2.8.9'],['[]']
hppc,['0.8.1'],['[]']
htmlparser2,['6.1.0'],['[]']
http-cache-semantics,['3.8.1' '4.0.1'],['[BSD-2-Clause]']
http-call,['5.2.4' '5.2.5' '5.3.0'],['[ISC]']
http-proxy,['1.18.1'],['[MIT]']
http-proxy-agent,['4.0.1'],['[]']
httpasyncclient,['4.1.4'],['[]']
httpbin,['0.7.0'],['[]']
httpclient-cache,['4.5.10'],['[]']
httpcore-nio,['4.4.12'],['[]']
https-proxy-agent,['5.0.0'],['[]']
humanity-icon-theme,['0.6.15'],['[GPL-2 GPL-3 LGPL-3]']
hyperlinker,['1.0.0'],['[MIT]']
i18n,['1.8.11'],['[]']
iconv-lite,['0.4.24'],['[MIT]']
icu4j,['62.1'],['[]']
ieee754,['1.2.1' '1.1.13'],['[]' '[BSD-3-Clause]']
ignore,['5.1.8' '4.0.6' '3.3.10' '5.1.2'],['[]']
imagemagick,['8:6.9.10.23+dfsg-2.1ubuntu11.4'],['[Artistic BSD-with-FSF-change-public-domain GNU-All-Permissive-License GPL-1 GPL-2 GPL-2+ GPL-3 GPL2+-with-Autoconf-Macros-exception GPL3+-with-Autoconf-Macros-exception GPL3+-with-Autoconf-Macros-exception-GNU ImageMagick ImageMagickLicensePartEZXML ImageMagickLicensePartFIG ImageMagickLicensePartGsview ImageMagickLicensePartOpenSSH ImageMagickPartGraphicsMagick ImageMagickPartlibjpeg ImageMagickPartlibsquish LGPL-3 LGPL-3+ Magick++ Makefile-in Perllikelicence TatcherUlrichPublicDomain aclocal]']
imagemagick-6-common,['8:6.9.10.23+dfsg-2.1ubuntu11.4'],['[Artistic BSD-with-FSF-change-public-domain GNU-All-Permissive-License GPL-1 GPL-2 GPL-2+ GPL-3 GPL2+-with-Autoconf-Macros-exception GPL3+-with-Autoconf-Macros-exception GPL3+-with-Autoconf-Macros-exception-GNU ImageMagick ImageMagickLicensePartEZXML ImageMagickLicensePartFIG ImageMagickLicensePartGsview ImageMagickLicensePartOpenSSH ImageMagickPartGraphicsMagick ImageMagickPartlibjpeg ImageMagickPartlibsquish LGPL-3 LGPL-3+ Magick++ Makefile-in Perllikelicence TatcherUlrichPublicDomain aclocal]']
imagemagick-6.q16,['8:6.9.10.23+dfsg-2.1ubuntu11.4'],['[Artistic BSD-with-FSF-change-public-domain GNU-All-Permissive-License GPL-1 GPL-2 GPL-2+ GPL-3 GPL2+-with-Autoconf-Macros-exception GPL3+-with-Autoconf-Macros-exception GPL3+-with-Autoconf-Macros-exception-GNU ImageMagick ImageMagickLicensePartEZXML ImageMagickLicensePartFIG ImageMagickLicensePartGsview ImageMagickLicensePartOpenSSH ImageMagickPartGraphicsMagick ImageMagickPartlibjpeg ImageMagickPartlibsquish LGPL-3 LGPL-3+ Magick++ Makefile-in Perllikelicence TatcherUlrichPublicDomain aclocal]']
import-fresh,['3.0.0'],['[]']
import-modules,['1.1.0'],['[]']
imurmurhash,['0.1.4'],['[]']
indent-string,['3.2.0' '4.0.0'],['[MIT]']
inflight,['1.0.6'],['[]' '[ISC]']
ingest-common,['7.16.3'],['[]']
ingest-geoip,['7.16.3'],['[]']
ingest-user-agent,['7.16.3'],['[]']
inherits,['2.0.4'],['[]' '[ISC]']
ini,['1.3.8'],['[]']
iniconfig,['1.0.0' '1.1.1'],['[MIT License]']
inquirer,['7.0.0' '6.2.2' '7.0.1'],['[MIT]']
intel-microcode,['3.20220809.0ubuntu0.20.04.1'],['[GPL-2]']
internal-slot,['1.0.3'],['[]']
into-stream,['3.1.0'],['[MIT]']
io,['0.3.1'],['[]']
ion-java,['1.0.2'],['[]']
ip-address,['5.8.9'],['[MIT]']
is-accessor-descriptor,['1.0.0' '0.1.6'],['[]']
is-arguments,['1.1.1'],['[]']
is-arrayish,['0.2.1'],['[MIT]']
is-bigint,['1.0.4'],['[]']
is-boolean-object,['1.1.2'],['[]']
is-buffer,['1.1.6'],['[]']
is-callable,['1.1.4' '1.2.4'],['[]']
is-core-module,['2.2.0'],['[]']
is-data-descriptor,['0.1.4' '1.0.0'],['[]']
is-date-object,['1.0.1'],['[]']
is-descriptor,['0.1.6' '1.0.2'],['[]']
is-docker,['2.1.1'],['[MIT]']
is-extendable,['1.0.1' '0.1.1'],['[]']
is-extglob,['2.1.1'],['[MIT]']
is-fullwidth-code-point,['2.0.0' '3.0.0' '1.0.0'],['[]' '[MIT]']
is-generator-function,['1.0.10'],['[]']
is-glob,['3.1.0' '4.0.1'],['[MIT]']
is-negative-zero,['2.0.2'],['[]']
is-number,['3.0.0' '7.0.0'],['[]']
is-number-object,['1.0.7'],['[]']
is-object,['1.0.1'],['[MIT]']
is-plain-obj,['2.0.0' '1.1.0'],['[]']
is-plain-object,['2.0.4'],['[]']
is-promise,['2.1.0'],['[MIT]']
is-regex,['1.1.4'],['[]']
is-retry-allowed,['1.2.0'],['[MIT]']
is-shared-array-buffer,['1.0.2'],['[]']
is-stream,['2.0.0' '1.1.0'],['[MIT]']
is-string,['1.0.7'],['[]']
is-symbol,['1.0.2' '1.0.4'],['[]']
is-typed-array,['1.1.9'],['[]']
is-typedarray,['1.0.0'],['[]']
is-url,['1.2.4'],['[MIT]']
is-weakref,['1.0.2'],['[]']
is-windows,['1.0.2'],['[]']
is-wsl,['1.1.0' '2.2.0'],['[MIT]']
isarray,['0.0.1' '1.0.0'],['[]' '[MIT]']
isexe,['2.0.0'],['[ISC]']
isobject,['3.0.1' '2.1.0'],['[]']
istack-commons-runtime,['4.0.0'],['[]']
isurl,['1.0.0'],['[MIT]']
iterm2-version,['4.2.0'],['[MIT]']
iucode-tool,['2.3.1-1'],['[Expat~X GAP~INSTALL GAP~Makefile GAP~configure GAP~m4reqdef GPL-2 GPL-2.0+ GPL-3 GPL-3.0+]']
ivy,['2.3.0' '2.5.0'],['[]']
iw,['5.4-1'],['[ISC]']
jackson-annotations,['2.10.4' '2.13.3'],['[]']
jackson-core,['2.10.4' '2.13.3'],['[]']
jackson-databind,['2.10.4' '2.13.3'],['[]']
jackson-dataformat-cbor,['2.10.4'],['[]']
jackson-dataformat-smile,['2.10.4'],['[]']
jackson-dataformat-toml,['2.13.3'],['[]']
jackson-dataformat-yaml,['2.10.4' '2.13.3'],['[]']
jakarta.activation,['2.0.0' '1.2.1'],['[]']
jakarta.mail,['1.6.4' '1.6.3'],['[]']
jakarta.xml.bind-api,['3.0.0'],['[]']
jatl,['0.2.3'],['[]']
java-support,['7.5.1'],['[]']
java-version-checker,['7.16.3'],['[]']
javaparser-core,['3.24.2' '3.17.0'],['[]']
javax.annotation-api,['1.2'],['[]']
jaxb-core,['3.0.0'],['[]']
jaxb-impl,['3.0.0'],['[]']
jaxb-runtime,['3.0.0'],['[]']
jcifs,['1.3.17'],['[]']
jcip-annotations,['1.0'],['[]']
jcodings,['1.0.44'],['[]']
jcommander,['1.78'],['[]']
jctools-core,['3.1.0'],['[]']
jeepney,['0.8.0'],['[]']
jline,['2.14.6'],['[]']
jline-reader,['3.14.1'],['[]']
jline-style,['3.14.1'],['[]']
jline-terminal,['3.14.1'],['[]']
jline-terminal-jna,['3.14.1'],['[]']
jmespath,['0.16.0'],['[]']
jmespath-java,['1.11.948'],['[]']
jna,['5.10.0'],['[]']
joda-time,['2.10.4' '2.10.10'],['[]']
joni,['2.1.29'],['[]']
jopt-simple,['5.0.2'],['[]']
jquery,['3.5.1'],['[]']
js-tokens,['4.0.0'],['[]']
js-yaml,['3.14.0'],['[MIT]']
jsbn,['1.1.0'],['[MIT]']
jsch,['0.1.55'],['[]']
json-buffer,['3.0.0'],['[MIT]']
json-parse-better-errors,['1.0.2'],['[MIT]']
json-schema-traverse,['0.4.1'],['[]']
json-smart,['1.3.2' '2.4.2'],['[]']
json-stable-stringify-without-jsonify,['1.0.1'],['[]']
json-stringify-safe,['5.0.1'],['[]']
jsonfile,['6.0.1' '4.0.0'],['[MIT]']
jsr166y,['1.7.0'],['[]']
jsr305,['3.0.2'],['[]']
jts-core,['1.15.0'],['[]']
jul-to-slf4j,['1.7.30'],['[]']
junit,['4.13.2'],['[]']
junit-jupiter-api,['5.8.2'],['[]']
junit-jupiter-engine,['5.8.2'],['[]']
junit-platform-commons,['1.8.2'],['[]']
junit-platform-engine,['1.8.2'],['[]']
junit-platform-launcher,['1.8.2'],['[]']
just-extend,['4.0.2'],['[]']
jzlib,['1.1.3'],['[]']
k8s.io/apiextensions-apiserver,['v0.18.2'],['[]']
k8s.io/cluster-bootstrap,['v0.22.4'],['[]']
k8s.io/component-base,['v0.24.3'],['[]']
k8s.io/klog,['v1.0.0'],['[]']
k8s.io/kubectl,['v0.24.3' 'v0.21.6'],['[]']
k8s.io/minikube,['v0.0.0-20220802214133-62e108c3dfde'],['[]']
keypair,['1.0.1' '1.0.4'],['[BSD / GPL]']
keystore-cli,['7.16.3'],['[]']
keytar,['7.7.0'],['[]']
keyv,['3.0.0' '3.1.0'],['[MIT]']
kibana,['7.16.3'],['[]']
kind-of,['5.1.0' '3.2.2' '6.0.2' '4.0.0'],['[]']
knative.dev/pkg,['v0.0.0-20211004133827-74ac82a333a4'],['[]']
kotlin-compiler-embeddable,['1.6.21-patched-for-gradle-7.5.1'],['[]']
kotlin-daemon-embeddable,['1.6.21'],['[]']
kotlin-reflect,['1.6.21'],['[]']
kotlin-sam-with-receiver-compiler-plugin,['1.6.21'],['[]']
kotlin-script-runtime,['1.6.21'],['[]']
kotlin-scripting-common,['1.6.21'],['[]']
kotlin-scripting-compiler-embeddable,['1.6.21'],['[]']
kotlin-scripting-compiler-impl-embeddable,['1.6.21'],['[]']
kotlin-scripting-jvm,['1.6.21'],['[]']
kotlin-scripting-jvm-host,['1.6.21'],['[]']
kotlin-stdlib,['1.6.21'],['[]']
kotlin-stdlib-common,['1.6.21'],['[]']
kotlin-stdlib-jdk7,['1.6.21'],['[]']
kotlin-stdlib-jdk8,['1.6.21'],['[]']
kotlinx-metadata-jvm,['0.4.1'],['[]']
krb5-locales,['1.17-6ubuntu4.1'],['[GPL-2]']
kryo,['2.24.0'],['[]']
lang-expression,['7.16.3'],['[]']
lang-mustache-client,['7.16.3'],['[]']
lang-painless,['7.16.3'],['[]']
lang-tag,['1.4.4'],['[]']
language-pack-en,['1:20.04+20220818'],['[GPL]']
language-pack-en-base,['1:20.04+20220818'],['[GPL]']
language-pack-pt,['1:20.04+20220818'],['[GPL]']
language-pack-pt-base,['1:20.04+20220818'],['[GPL]']
language_server-protocol,['3.16.0.3'],['[]']
laptop-detect,['0.16'],['[BSD-3-Clause]']
legacy-geo,['7.16.3'],['[]']
leiningen,['2.9.10'],['[]']
leiningen-core,['2.9.10'],['[]']
lemon,['3.31.1-4ubuntu0.3'],['[GPL-2 GPL-2+ public-domain]']
leven,['3.1.0'],['[]']
levn,['0.3.0'],['[]']
libatk-bridge2.0-0,['2.34.2-0ubuntu2~20.04.1'],['[GPL-2 LGPL-2 LGPL-2+]']
libatk1.0-0,['2.35.1-1ubuntu2'],['[LGPL-2]']
